NumberOfPixels,BoundingBoxTopLeftX,BoundingBoxTopLeftY,BoundingBoxBottomRightX,BoundingBoxBottomRightY,PhysicalSize,NumberOfPixelsOnBorder,FeretDiameter,PrincipalMoments0,PrincipalMoments1,Elongation,Perimeter,Roundness,EquivalentSphericalRadius,EquivalentSphericalPerimeter,EquivalentEllipsoidDiameter0,EquivalentEllipsoidDiameter1,Flatness,MeanR,MeanG,MeanB,StdR,StdG,StdB,Polygon
146,487,207,500,220,146,13,0,11.5953,12.3655,1.03268,44.3008,0.966873,6.81713,42.8333,13.4168,13.8553,1.03268,127.678,93.8219,163.459,25.8769,23.5549,21.5617,[489:210:490:218:500:220:500:208]
2136,444,208,500,265,2136,22,0,136.062,255.481,1.37028,196.339,0.834448,26.0751,163.835,44.5503,61.0465,1.37028,107.53,78.7846,152.529,32.3416,27.361,25.6684,[459:211:453:218:445:238:448:254:452:258:465:258:473:254:486:265:497:262:500:258:500:237:497:236:495:228:488:227:480:231:477:216:472:210]
1219,209,213,238,266,1219,0,0,51.6381,183.86,1.88694,132.712,0.932603,19.6982,123.768,28.6799,54.1173,1.88694,127.586,94.2092,164.448,28.524,23.4624,19.8751,[219:214:210:223:211:252:221:266:229:266:237:256:238:238:229:218]
2203,326,220,365,296,2203,0,0,83.3975,401.347,2.19373,192.086,0.866194,26.4809,166.384,35.7578,78.4429,2.19373,116.791,86.3386,157.646,35.9092,31.1339,27.508,[341:221:331:228:334:246:329:258:327:280:337:293:353:296:363:286:364:266:358:250:355:227:351:223]
2706,60,231,136,286,2706,0,0,136.057,451.193,1.82105,229.953,0.801917,29.3487,184.403,43.4969,79.2099,1.82105,92.3256,63.9257,136.929,44.059,35.5251,34.6728,[64:240:61:247:62:263:74:261:85:265:93:262:107:281:116:286:128:282:133:276:136:267:133:243:121:233:111:232:88:241:83:233:79:232:71:233]
111,138,231,152,241,111,0,0,6.02602,12.9784,1.46756,38.2872,0.975468,5.94411,37.3479,9.81338,14.4017,1.46756,137.414,99.7928,170.577,17.9411,18.0236,19.6306,[139:235:141:241:152:237:148:232]
2205,262,233,313,326,2205,0,0,99.5307,565.812,2.38428,285.44,0.583169,26.4929,166.46,34.3147,81.816,2.38428,118.91,82.4512,157.063,27.6391,24.7592,23.3839,[271:235:270:252:277:261:277:267:283:276:283:284:277:299:271:296:268:288:263:295:272:301:271:305:296:313:305:326:313:315:305:287:312:281:312:272:307:268:291:265:288:262:290:245:279:235]
938,162,235,202,271,938,0,0,62.6357,94.8586,1.23063,115.226,0.942225,17.2793,108.569,31.1525,38.3372,1.23063,66.193,40.7313,105.8,46.8778,29.4026,43.7927,[188:236:163:248:164:258:182:271:202:258:200:246]
789,200,273,238,306,789,0,0,33.3553,123.656,1.92542,110.189,0.903664,15.8476,99.5734,22.8418,43.9801,1.92542,100.683,73.308,147.336,32.2745,23.4372,22.1916,[236:275:219:276:209:281:201:290:203:304:213:306:219:303:236:285]
1219,118,280,156,324,1219,0,0,65.7453,145.093,1.48556,129.38,0.956622,19.6982,123.768,32.323,48.0178,1.48556,109.051,78.9614,152.466,28.1197,23.3831,22.7181,[151:282:138:282:120:302:119:312:125:322:140:324:151:314:156:297:156:290]
