NumberOfPixels,BoundingBoxTopLeftX,BoundingBoxTopLeftY,BoundingBoxBottomRightX,BoundingBoxBottomRightY,PhysicalSize,NumberOfPixelsOnBorder,FeretDiameter,PrincipalMoments0,PrincipalMoments1,Elongation,Perimeter,Roundness,EquivalentSphericalRadius,EquivalentSphericalPerimeter,EquivalentEllipsoidDiameter0,EquivalentEllipsoidDiameter1,Flatness,MeanR,MeanG,MeanB,StdR,StdG,StdB,Polygon
189,0,0,10,25,189,28,0,5.57234,45.5611,2.85942,59.6998,0.816324,7.75632,48.7344,9.17375,26.2316,2.85942,59.672,24.1323,77.4233,19.0123,11.2027,21.5154,[1:1:1:25:6:25:10:18:6:3]
220,84,0,96,25,220,3,0,8.76045,39.6501,2.12745,60.9453,0.862732,8.36828,52.5795,11.4746,24.4116,2.12745,82.6318,47.1727,108.518,24.8811,20.1613,20.9778,[88:1:85:22:90:25:96:19:96:10]
188,172,0,193,12,188,20,0,10.1222,24.7316,1.56311,53.6862,0.90536,7.73578,48.6053,12.3748,19.3432,1.56311,69.3936,29.1064,86.8883,19.7032,9.10981,10.6048,[173:5:178:12:184:12:193:1:174:1]
96,349,0,367,7,96,18,0,3.29774,19.9521,2.45972,41.8494,0.829949,5.52791,34.7329,7.04932,17.3394,2.45972,70.4167,40.8021,104.958,24.2125,17.2129,24.2091,[350:1:357:7:365:6:367:2]
85,373,0,387,8,85,13,0,4.35199,11.3803,1.61709,36.161,0.903803,5.20157,32.6824,8.18084,13.2291,1.61709,69.9059,37.4471,98.5412,23.096,15.1195,21.2728,[374:6:381:8:387:1:375:1]
169,392,0,410,14,169,15,0,8.43802,23.8907,1.68265,52.0201,0.885885,7.33446,46.0838,11.3084,19.0281,1.68265,79.9467,44.8521,106.438,26.4305,16.4905,17.0463,[393:1:403:14:410:11:407:1]
576,410,0,432,42,576,10,0,17.7783,146.354,2.86918,109.498,0.776977,13.5406,85.0778,15.9877,45.8718,2.86918,46.3681,25.9983,79.5764,29.5798,18.0814,28.3913,[427:1:418:1:415:7:415:25:411:35:413:42:423:39:427:34:424:20:432:10:432:5]
382,463,0,500,15,382,38,0,14.2937,77.2667,2.325,85.2695,0.812536,11.027,69.2846,14.4636,33.6278,2.325,64.2408,33.301,87.7173,30.9562,21.499,27.3955,[464:1:472:12:483:15:491:12:500:2]
769,435,8,469,41,769,0,0,54.8898,75.5997,1.17358,107.182,0.917165,15.6455,98.3033,28.8842,33.8981,1.17358,47.4252,21.026,72.8934,26.8924,14.1135,20.4068,[446:9:436:21:439:37:443:41:452:36:463:38:469:30:469:23]
238,225,9,246,24,238,0,0,13.8461,26.472,1.3827,56.5977,0.966261,8.70389,54.6882,14.804,20.4695,1.3827,72.5588,33.1429,95.0126,23.5019,15.119,20.562,[226:15:226:19:234:24:241:24:246:16:240:10]
