NumberOfPixels,BoundingBoxTopLeftX,BoundingBoxTopLeftY,BoundingBoxBottomRightX,BoundingBoxBottomRightY,PhysicalSize,NumberOfPixelsOnBorder,FeretDiameter,PrincipalMoments0,PrincipalMoments1,Elongation,Perimeter,Roundness,EquivalentSphericalRadius,EquivalentSphericalPerimeter,EquivalentEllipsoidDiameter0,EquivalentEllipsoidDiameter1,Flatness,MeanR,MeanG,MeanB,StdR,StdG,StdB,Polygon
8,498,18,500,23,8,5,0,0.234375,1.5,2.52982,11.0514,0.907263,1.59577,10.0265,2.00657,5.07627,2.52982,174.875,150.625,231.875,8.02243,9.74599,12.9077,[500:19:500:23]
3333,53,19,136,89,3333,0,0,199.897,474.839,1.54124,345.045,0.593127,32.5719,204.655,52.4732,80.8738,1.54124,128.696,103.036,185.143,33.0389,33.0243,28.7677,[63:29:64:35:73:33:74:36:67:41:57:41:54:46:69:52:76:45:82:45:85:52:61:62:58:66:62:71:68:72:72:66:86:71:93:62:96:62:97:78:107:89:120:89:130:78:136:56:135:42:131:38:113:32:96:32:83:20:71:28]
4114,295,22,360,148,4114,0,0,203.722,1195.14,2.42209,377.818,0.601804,36.1874,227.372,46.5042,112.637,2.42209,120.251,94.3218,179.118,32.8979,31.809,30.309,[337:23:336:26:319:28:304:49:306:61:318:72:334:76:340:71:348:74:348:79:330:89:319:106:297:127:296:135:304:148:318:142:324:135:355:116:354:88:360:81:360:76:345:61:348:40:345:31]
1,494,22,495,23,1,0,0,0,0,0,2.68152,1.32198,0.56419,3.54491,0,0,0,183,165,245,0,0,0,[495:23]
856,0,23,35,53,856,25,0,53.4439,89.8265,1.29644,107.698,0.963021,16.5068,103.715,28.9945,37.5897,1.29644,129.662,107.486,187.765,29.4073,25.6735,25.6839,[34:31:25:24:12:24:2:28:1:53:16:53:31:44:35:36]
4,0,24,2,27,4,3,0,0.1875,0.5,1.63299,7.25915,0.976673,1.12838,7.08982,1.76601,2.88388,1.63299,194,164.25,233.5,6.67083,4.26468,17.8536,[1:25]
225,424,25,444,42,225,0,0,10.6112,30.4752,1.69469,55.717,0.954351,8.46284,53.1736,13.0017,22.0339,1.69469,155.422,129.476,213.293,19.3922,12.6449,20.5827,[426:28:425:32:430:38:438:42:443:40:443:34:435:26]
5,279,34,282,37,5,0,0,0.4,0.4,1,8.04455,0.985345,1.26157,7.92665,2.52313,2.52313,1,158.4,149.8,219.4,14.5959,7.6,11.0018,[281:35]
5,277,36,280,39,5,0,0,0.4,0.4,1,8.04455,0.985345,1.26157,7.92665,2.52313,2.52313,1,189.8,153.8,223.6,8.61162,12.3191,25.943,[279:37]
5,159,37,162,40,5,0,0,0.4,0.4,1,8.04455,0.985345,1.26157,7.92665,2.52313,2.52313,1,184.4,156.2,237.2,3.97995,3.96989,6.91086,[161:38]
1,206,38,207,39,1,0,0,0,0,0,2.68152,1.32198,0.56419,3.54491,0,0,0,157,122,195,0,0,0,[207:39]
9,498,39,500,45,9,6,0,0.221612,2.46975,3.33833,13.7329,0.774397,1.69257,10.6347,1.85273,6.18502,3.33833,179.889,161.333,225.889,15.7934,12.9701,16.1757,[500:40:500:45]
5,493,40,496,43,5,0,0,0.4,0.4,1,8.04455,0.985345,1.26157,7.92665,2.52313,2.52313,1,178.2,167.8,220.4,8.93085,11.4263,18.4022,[495:41]
5,79,46,82,49,5,0,0,0.4,0.4,1,8.04455,0.985345,1.26157,7.92665,2.52313,2.52313,1,180.4,161.6,222.8,8.8,6.62118,25.6702,[81:47]
6,498,47,500,51,6,4,0,0.222222,0.916667,2.03101,9.15527,0.948439,1.38198,8.68322,1.93943,3.93901,2.03101,174.167,154.5,228.333,10.6992,5.43906,5.15321,[500:48:500:51]
12,498,54,500,61,12,7,0,0.237176,3.86005,4.03423,16.1844,0.758751,1.95441,12.2799,1.9461,7.85102,4.03423,182.25,164.417,239.333,15.2158,12.6653,6.24944,[499:55:500:61]
5,390,55,393,58,5,0,0,0.4,0.4,1,8.04455,0.985345,1.26157,7.92665,2.52313,2.52313,1,171.6,152.8,202,21.1339,32.9266,36.677,[392:56]
5,275,57,278,60,5,0,0,0.4,0.4,1,8.04455,0.985345,1.26157,7.92665,2.52313,2.52313,1,156.4,135.4,198,24.5161,12.7373,25.2982,[277:58]
1,388,59,389,60,1,0,0,0,0,0,2.68152,1.32198,0.56419,3.54491,0,0,0,150,148,237,0,0,0,[389:60]
1,275,61,276,62,1,0,0,0,0,0,2.68152,1.32198,0.56419,3.54491,0,0,0,144,147,205,0,0,0,[276:62]
5,171,63,174,66,5,0,0,0.4,0.4,1,8.04455,0.985345,1.26157,7.92665,2.52313,2.52313,1,158.4,138.8,242.6,7.73563,9.57914,16.3169,[173:64]
1083,194,63,237,120,1083,0,0,38.6973,262.761,2.6058,164.565,0.708895,18.5669,116.659,23.0038,59.9431,2.6058,138.445,110.432,193.44,30.7178,29.6888,30.9135,[224:64:212:69:215:70:213:80:195:104:198:113:212:120:217:118:217:111:224:98:224:80:237:76]
1,92,64,93,65,1,0,0,0,0,0,2.68152,1.32198,0.56419,3.54491,0,0,0,166,135,215,0,0,0,[93:65]
5,175,65,178,68,5,0,0,0.4,0.4,1,8.04455,0.985345,1.26157,7.92665,2.52313,2.52313,1,177,152.4,218.6,8.67179,7.33757,8.97998,[177:66]
14,0,69,2,77,14,8,0,0.244898,4.25,4.16583,16.7397,0.792355,2.111,13.2638,2.06856,8.61728,4.16583,165.571,141.357,221.214,14.1407,13.2913,18.2451,[1:70:1:77]
1106,145,69,192,103,1106,0,0,63.7797,129.396,1.42436,124.152,0.949577,18.763,117.892,31.4429,44.786,1.42436,119.269,88.0353,174.056,28.7123,27.127,26.2482,[146:92:155:101:179:103:192:90:192:81:181:70:169:70]
925,435,69,477,105,925,0,0,56.2166,108.031,1.38625,120.819,0.892358,17.1592,107.814,29.1477,40.4061,1.38625,140.05,117.657,195.223,23.2227,21.1478,25.4011,[470:71:462:70:447:86:439:84:436:87:450:104:462:104:476:91:477:81]
5,77,72,80,75,5,0,0,0.4,0.4,1,8.04455,0.985345,1.26157,7.92665,2.52313,2.52313,1,186.4,185.6,236.2,30.9167,14.3192,22.1124,[79:73]
1,322,76,323,77,1,0,0,0,0,0,2.68152,1.32198,0.56419,3.54491,0,0,0,188,169,255,0,0,0,[323:77]
11,0,79,2,85,11,6,0,0.241312,2.56861,3.26257,13.5029,0.870713,1.87121,11.7571,2.07191,6.75976,3.26257,139.909,113.455,203.636,11.0984,11.1955,15.4877,[1:80:2:85]
77,409,83,419,93,77,0,0,5.64132,6.6201,1.08328,30.7027,1.01315,4.95074,31.1064,9.51326,10.3056,1.08328,165.156,139.117,220.818,13.9843,9.56994,11.5294,[413:84:410:89:416:93:419:86]
302,60,87,79,107,302,0,0,19.9654,29.0406,1.20605,61.1753,1.00701,9.80457,61.6039,17.8557,21.5348,1.20605,111.152,89.5166,176.149,26.1106,22.4058,23.4036,[65:88:62:91:62:102:68:107:75:107:79:103:77:93:72:88]
6,0,89,2,93,6,4,0,0.222222,0.916667,2.03101,9.15527,0.948439,1.38198,8.68322,1.93943,3.93901,2.03101,167.333,144,216.167,15.5206,8.52447,7.49259,[1:90:1:93]
5,119,91,122,94,5,0,0,0.4,0.4,1,8.04455,0.985345,1.26157,7.92665,2.52313,2.52313,1,194.4,185.2,243.8,8.45222,7.78203,11.8895,[121:92]
5,237,92,240,95,5,0,0,0.4,0.4,1,8.04455,0.985345,1.26157,7.92665,2.52313,2.52313,1,178,146.4,226.4,8.6487,8.06474,16.6685,[239:93]
5,475,95,478,98,5,0,0,0.4,0.4,1,8.04455,0.985345,1.26157,7.92665,2.52313,2.52313,1,181.4,149,232.4,6.2482,5.25357,9.28655,[477:96]
5,357,98,360,101,5,0,0,0.4,0.4,1,8.04455,0.985345,1.26157,7.92665,2.52313,2.52313,1,178.4,156.6,204.8,14.541,19.2104,30.6294,[359:99]
