NumberOfPixels,BoundingBoxTopLeftX,BoundingBoxTopLeftY,BoundingBoxBottomRightX,BoundingBoxBottomRightY,PhysicalSize,NumberOfPixelsOnBorder,FeretDiameter,PrincipalMoments0,PrincipalMoments1,Elongation,Perimeter,Roundness,EquivalentSphericalRadius,EquivalentSphericalPerimeter,EquivalentEllipsoidDiameter0,EquivalentEllipsoidDiameter1,Flatness,MeanR,MeanG,MeanB,StdR,StdG,StdB,Polygon
447,149,397,179,418,447,0,0,22.0364,58.0532,1.62309,78.9305,0.949541,11.9283,74.9478,18.7257,30.3935,1.62309,64.5414,39.1275,99.1387,21.7131,15.8667,20.4679,[150:402:150:407:163:417:174:417:179:412:168:398:157:398]
156,289,397,302,412,156,0,0,10.4408,14.7712,1.18943,44.2056,1.00159,7.04673,44.2759,12.9225,15.3705,1.18943,76,48.8974,112.686,14.2176,9.92871,11.9071,[295:398:290:404:290:409:298:412:302:408:302:401]
418,258,402,285,432,418,0,0,22.2862,82.7636,1.92709,97.2411,0.745321,11.5349,72.4758,16.6185,32.0254,1.92709,86.2967,48.0263,112.342,21.5716,12.6003,15.0225,[281:405:270:404:276:415:260:427:261:432:276:429:282:424:285:411]
511,453,404,479,435,511,0,0,20.6778,83.746,2.01247,89.7519,0.892836,12.7537,80.1337,17.9804,36.1852,2.01247,55.4031,31.2387,88.5401,24.9822,14.6911,21.0486,[477:406:469:405:456:415:455:435:462:434:472:426:479:414]
471,217,414,244,440,471,0,0,23.0267,64.205,1.66981,81.612,0.942673,12.2443,76.9335,18.951,31.6446,1.66981,70.6624,36.603,97.1486,20.0629,15.4272,18.6826,[222:415:218:420:221:433:228:439:240:440:244:436:244:431:230:415]
263,14,419,31,439,263,0,0,15.7073,28.1212,1.33803,57.9385,0.992238,9.14962,57.4887,15.8198,21.1673,1.33803,51,30.5551,83.0228,19.0533,16.4517,21.2942,[19:420:15:423:16:432:21:438:27:439:31:435:31:426:24:420]
427,117,421,154,438,427,0,0,14.5427,89.0543,2.4746,87.3957,0.838164,11.6584,73.2519,14.8223,36.6793,2.4746,52.74,34.5176,88.1616,26.8252,20.7486,30.8254,[118:426:118:432:127:438:154:432:146:425:124:422]
578,34,427,65,465,578,0,0,22.0447,141.203,2.53087,112.64,0.756617,13.564,85.2254,17.0523,43.1573,2.53087,49.8633,31.7353,85.1522,25.8957,21.1247,29.1826,[38:428:35:434:38:442:36:451:49:464:61:465:65:458:47:445:47:431]
315,334,429,355,449,315,0,0,21.3085,30.4914,1.19622,63.8569,0.985264,10.0134,62.9159,18.3107,21.9036,1.19622,45.0794,25.1429,80.4952,16.0033,14.312,18.3952,[353:431:339:432:335:436:335:441:341:449:348:448:354:442]
152,491,434,500,460,152,26,0,5.46635,33.9691,2.49283,56.3677,0.775348,6.9558,43.7046,8.8111,21.9646,2.49283,85.2039,51.3355,115.691,22.3104,16.9014,18.5597,[500:435:492:445:492:450:500:460]
113,255,440,270,451,113,0,0,6.21933,13.9661,1.49853,40.4133,0.932437,5.99742,37.6829,9.79854,14.6834,1.49853,73.7345,38.1504,102.274,19.9584,11.2244,14.8248,[268:442:264:441:256:448:266:451:270:448]
60,59,441,68,450,60,0,0,3.90446,5.8461,1.22364,27.4658,0.999742,4.37019,27.4587,7.90141,9.66845,1.22364,75.7833,52.65,114.733,20.3839,14.3199,13.4497,[62:442:60:446:66:450:68:445]
250,425,441,450,469,250,0,0,5.25525,81.8827,3.94729,77.1692,0.726325,8.92062,56.0499,8.97998,35.4466,3.94729,45.712,21.992,73.216,20.6333,12.9898,20.4721,[450:442:443:444:426:462:431:469:444:455]
184,79,442,96,457,184,0,0,12.3751,17.5981,1.1925,50.124,0.959331,7.65304,48.0855,14.0163,16.7145,1.1925,48.5652,33.5978,84.0652,25.0783,30.8045,37.2821,[93:444:84:444:80:453:84:457:94:454:96:448]
527,393,442,419,470,527,0,0,33.0918,54.786,1.28669,82.9528,0.981023,12.9518,81.3786,22.8362,29.3831,1.28669,45.6945,25.8349,79.0569,22.6211,15.7395,24.0742,[400:443:394:449:396:464:403:470:413:469:419:457:406:443]
424,170,444,199,463,424,0,0,21.8229,54.5634,1.58123,78.1451,0.934084,11.6174,72.9941,18.4774,29.217,1.58123,55.3396,31.1745,87.8962,23.3691,14.6267,20.109,[199:452:191:445:182:448:173:446:171:449:172:456:179:463:194:461]
829,341,444,377,480,829,0,0,56.413,82.6815,1.21064,109.863,0.92903,16.2443,102.066,29.5274,35.747,1.21064,70.5283,37.7805,98.4355,21.1831,14.1045,18.3695,[360:445:347:453:342:461:356:479:365:480:376:470:377:463:367:456:366:448]
672,294,449,323,490,672,0,0,25.9543,141.292,2.33321,115.092,0.798447,14.6255,91.8945,19.1497,44.6804,2.33321,56.8393,31.3125,89.0938,22.5674,15.462,20.1904,[312:450:305:452:305:471:295:480:295:486:302:490:308:490:313:486:313:472:323:463:321:456]
174,449,449,464,464,174,0,0,13.5521,14.3616,1.02943,46.8871,0.997301,7.44217,46.7605,14.67,15.1018,1.02943,54.0115,31.0977,87.3506,20.4835,16.765,21.2891,[455:450:450:460:460:464:464:460:464:454:460:450]
235,95,460,113,479,235,0,0,15.377,24.6492,1.26609,57.3831,0.94701,8.64886,54.3424,15.3729,19.4635,1.26609,40.6085,26.9064,74.7745,22.9184,21.2405,27.4598,[99:461:96:464:99:476:102:479:108:478:113:472:112:467]
475,183,464,216,496,475,0,0,15.4903,122.581,2.81307,101.033,0.764693,12.2962,77.2595,14.6626,41.247,2.81307,77.5705,42.8295,102.691,20.1825,18.1321,21.4139,[216:467:204:466:193:471:184:493:188:496:196:495:202:480]
182,406,464,428,481,182,0,0,6.31956,37.4406,2.43404,56.7325,0.842964,7.61133,47.8234,9.75723,23.7495,2.43404,60.6374,31.1209,87.1154,30.5594,17.0709,24.0846,[428:469:422:465:407:478:416:481]
237,62,466,81,483,237,0,0,12.7712,28.8509,1.50301,57.1531,0.95486,8.68559,54.5732,14.1693,21.2966,1.50301,46.3333,27.9789,80.6962,22.6502,14.7246,25.1455,[63:471:64:476:74:483:81:482:81:473:76:468:69:467]
280,163,471,181,491,280,0,0,19.9572,25.248,1.12477,60.39,0.982244,9.4407,59.3177,17.8034,20.0247,1.12477,44.025,30.225,83.6179,24.3145,20.4512,28.2723,[170:472:164:476:164:486:169:491:175:491:181:478:178:474]
339,109,482,132,500,339,19,0,21.4932,35.1065,1.27804,67.189,0.971419,10.3878,65.2687,18.3774,23.487,1.27804,53.8879,30.8791,88.708,20.005,16.055,22.493,[110:489:113:500:132:498:130:488:124:483]
247,136,482,157,500,247,21,0,18.2173,27.0146,1.21775,64.5075,0.863661,8.86694,55.7126,16.0703,19.5696,1.21775,68.3806,42.6842,102.158,26.2256,20.4394,25.6132,[140:485:137:500:157:500:148:484]
306,337,482,365,500,306,28,0,19.8137,40.5593,1.43075,75.5589,0.820692,9.86929,62.0106,16.5019,23.6101,1.43075,45.0948,24.9477,78.7876,24.3311,14.2094,21.7953,[340:488:338:500:365:500:356:495:350:484:346:483]
229,249,483,266,500,229,12,0,12.4361,27.1341,1.47712,56.1376,0.955583,8.53774,53.6442,14.0496,20.753,1.47712,46.9214,29.6245,85.607,18.1484,16.2515,23.4369,[266:486:257:484:253:487:250:500:261:500]
182,381,483,398,498,182,0,0,9.91613,21.3811,1.4684,49.5686,0.964793,7.61133,47.8234,12.5623,18.4464,1.4684,48.7582,30.7143,85.7637,21.0522,16.2898,24.208,[396:485:387:486:382:496:393:497:398:492]
139,265,491,291,500,139,26,0,4.10147,40.1542,3.12893,57.4784,0.727123,6.6517,41.7938,7.52081,23.5321,3.12893,73.4173,38.4532,98.964,16.5089,8.08785,12.9234,[266:498:291:500:276:492]
44,96,495,107,500,44,11,0,1.76759,7.5852,2.07154,26.4504,0.888995,3.74241,23.5143,5.20038,10.7728,2.07154,49.4545,29.5682,74.5909,17.233,14.8391,21.191,[97:499:107:500:104:496]
25,177,498,191,500,25,14,0,0.236514,14.0643,7.71135,28.6718,0.618187,2.82095,17.7245,2.0317,15.6672,7.71135,68.68,43.36,103.36,22.1824,17.2206,19.2143,[178:499:191:500]
