NumberOfPixels,BoundingBoxTopLeftX,BoundingBoxTopLeftY,BoundingBoxBottomRightX,BoundingBoxBottomRightY,PhysicalSize,NumberOfPixelsOnBorder,FeretDiameter,PrincipalMoments0,PrincipalMoments1,Elongation,Perimeter,Roundness,EquivalentSphericalRadius,EquivalentSphericalPerimeter,EquivalentEllipsoidDiameter0,EquivalentEllipsoidDiameter1,Flatness,MeanR,MeanG,MeanB,StdR,StdG,StdB,Polygon
14714,32,109,172,329,14714,0,0,1207.8,2882.7,1.5449,1120.86,0.383634,68.4369,430.002,110.121,170.126,1.5449,120.741,84.8326,156.306,42.0644,33.8702,29.8351,[51:118:40:127:33:141:40:161:37:180:41:194:49:197:42:211:39:227:53:250:53:256:43:267:43:271:49:276:56:277:73:273:79:266:92:263:108:283:122:289:117:305:120:320:115:327:122:329:140:325:154:310:157:290:149:280:134:279:137:267:136:250:151:241:156:234:155:214:166:206:172:193:170:174:161:164:155:165:144:176:137:173:139:147:132:131:143:113:141:110:135:111:118:130:107:149:106:160:99:170:97:189:107:199:116:199:128:192:130:205:137:213:143:214:145:220:130:235:108:229:99:223:74:226:63:235:57:228:58:218:85:206:89:201:88:188:93:175:94:154:88:152:84:167:77:170:74:158:67:150:72:138:72:127:62:117]
2029,0,118,33,214,2029,96,0,67.5139,507.323,2.74123,239.95,0.665466,25.4136,159.678,30.6989,84.1529,2.74123,119.246,82.0675,154.932,39.8022,31.7665,27.5869,[1:119:2:214:7:210:18:209:32:188:33:180:21:165:21:156:27:148:26:137:22:134:13:144:11:135]
1710,259,120,309,177,1710,0,0,118.985,178.367,1.22437,162.343,0.90296,23.3305,146.59,42.1694,51.6308,1.22437,134.517,98.352,166.232,39.8171,32.4402,26.4884,[294:121:276:139:264:140:260:145:263:160:271:164:283:177:292:176:299:169:309:140]
357,145,127,166,161,357,0,0,17.9183,72.8351,2.01614,88.4111,0.757586,10.66,66.9791,15.0151,30.2726,2.01614,93.4734,70.5098,135.025,58.1886,45.3177,42.6037,[161:128:158:130:156:143:146:155:150:161:158:160:166:154:166:146:161:140]
3289,218,131,285,238,3289,0,0,146.082,763.041,2.28547,299.268,0.679323,32.3562,203.3,42.8055,97.8306,2.28547,143.432,104.923,172.276,27.3353,22.3638,18.4246,[234:132:221:145:222:158:219:170:230:178:233:193:248:206:250:217:243:223:242:232:247:238:253:238:258:233:259:218:281:210:285:189:279:183:263:187:260:185:258:166:251:156:249:138:241:132]
1381,385,136,421,184,1381,0,0,78.8611,154.798,1.40104,134.838,0.976988,20.9663,131.735,35.4263,49.6338,1.40104,130.459,97.1035,166.973,29.2976,22.8911,19.8298,[397:137:390:144:390:156:386:165:397:183:408:184:420:173:421:151:412:138]
277,367,142,383,170,277,0,0,9.59355,53.3887,2.35904,68.4345,0.862124,9.38999,58.999,12.2272,28.8445,2.35904,173.877,130.303,188.903,11.5873,11.9766,10.7871,[379:143:368:159:372:170:378:167:383:152]
35374,13,146,410,500,35374,126,0,2580,15325.6,2.43724,2459.29,0.271105,106.113,666.725,135.94,331.319,2.43724,129.163,91.8314,162.996,36.2738,29.356,24.8542,[403:206:396:201:387:201:373:188:362:190:347:202:340:189:319:183:330:164:329:153:318:147:308:155:299:184:291:195:288:214:281:223:271:225:265:235:268:255:274:264:274:274:257:275:243:288:231:306:205:320:198:328:202:339:200:372:208:377:221:366:224:343:231:340:239:331:250:327:267:312:278:315:286:327:284:332:278:333:281:341:276:349:274:341:261:331:249:334:238:347:236:363:239:368:246:371:262:370:259:376:264:383:263:398:259:400:246:397:232:410:235:423:219:442:195:456:178:459:170:465:159:459:149:459:138:464:126:451:113:454:101:440:83:440:78:424:65:419:25:436:15:450:14:460:20:466:31:467:41:459:66:456:67:474:70:477:87:479:78:497:72:500:168:500:176:489:185:491:182:500:214:500:221:492:219:476:222:473:255:475:262:470:266:460:266:447:262:439:278:423:283:428:282:448:290:457:302:457:320:443:324:434:324:419:334:406:341:401:351:412:360:412:366:399:364:392:355:385:346:386:341:374:330:369:317:372:301:395:273:398:269:390:291:379:298:369:311:364:317:358:319:342:314:336:307:335:297:341:293:337:297:330:307:327:312:321:314:304:327:315:335:316:348:298:372:288:374:279:366:272:359:249:358:234:377:235:381:248:390:257:404:252:409:247:410:239:403:222]
438,432,165,452,195,438,0,0,24.0582,54.8374,1.50975,78.9305,0.939933,11.8076,74.1894,19.2194,29.0165,1.50975,165.564,119.795,182.308,14.0361,15.0404,12.3502,[438:166:433:173:433:191:436:195:441:195:451:183:452:176]
3219,440,188,500,266,3219,65,0,222.609,362.413,1.27594,249.7,0.805467,32.01,201.125,56.6762,72.3154,1.27594,125.774,92.7254,162.916,39.2731,31.9307,27.3475,[500:192:498:197:492:190:485:190:475:200:478:212:463:208:442:229:441:236:447:254:452:259:465:259:472:255:486:266:500:260]
