NumberOfPixels,BoundingBoxTopLeftX,BoundingBoxTopLeftY,BoundingBoxBottomRightX,BoundingBoxBottomRightY,PhysicalSize,NumberOfPixelsOnBorder,FeretDiameter,PrincipalMoments0,PrincipalMoments1,Elongation,Perimeter,Roundness,EquivalentSphericalRadius,EquivalentSphericalPerimeter,EquivalentEllipsoidDiameter0,EquivalentEllipsoidDiameter1,Flatness,MeanR,MeanG,MeanB,StdR,StdG,StdB,Polygon
475,303,402,335,441,475,0,0,49.5112,114.758,1.52244,138.21,0.559002,12.2962,77.2595,19.9311,30.3439,1.52244,123.528,87.1011,159.823,28.7711,22.8499,20.2801,[304:404:305:416:309:421:307:435:312:435:320:441:321:435:312:421:316:416:327:414:335:404:321:410:310:403]
843,129,407,162,440,843,0,0,62.1675,73.527,1.08753,106.492,0.966503,16.3809,102.924,31.4158,34.1656,1.08753,105.467,77.5777,150.021,32.2812,27.4513,25.4552,[138:408:130:417:132:430:140:439:151:440:161:431:162:415:148:408]
905,372,409,414,438,905,0,0,45.6432,115.123,1.58816,112.41,0.94869,16.9726,106.642,26.936,42.7785,1.58816,100.421,70.8365,145.672,26.3921,22.1446,22.3663,[413:414:405:410:389:412:378:417:373:426:381:436:394:438:413:427]
1954,14,419,82,466,1954,0,0,74.3001,355.275,2.18669,184.081,0.85125,24.9395,156.699,33.7305,73.7584,2.18669,104.083,72.6141,147.623,38.338,31.3683,28.7971,[77:425:66:420:48:429:37:430:21:441:15:454:16:460:24:466:31:466:41:458:68:456:74:450:80:450:82:440]
854,282,419,318,456,854,0,0,63.3824,86.8855,1.17082,123.461,0.839079,16.4875,103.594,30.4747,35.6803,1.17082,113.001,77.9649,151.861,37.2204,31.4536,29.1945,[304:420:295:425:283:426:283:445:291:456:302:456:318:444:314:439:304:436]
468,0,423,21,455,468,28,0,22.7562,66.7413,1.71257,85.4996,0.896941,12.2053,76.6881,18.6532,31.9449,1.71257,124.487,88.1239,160.87,33.4384,26.0136,21.8186,[16:424:1:428:1:455:12:448:21:430]
755,471,423,500,457,755,22,0,57.8164,87.4671,1.22998,131.141,0.742744,15.5024,97.4044,27.9563,34.3856,1.22998,137.179,98.6026,168.283,27.1353,26.133,24.2888,[497:426:486:425:475:432:472:442:475:455:500:455:500:442:491:445:488:440:492:434:500:436:500:429]
712,326,424,356,456,712,0,0,40.5344,79.8875,1.40387,96.4557,0.980657,15.0545,94.5899,25.4116,35.6746,1.40387,123.889,88.2851,161.709,27.2295,24.5278,23.1145,[352:427:342:426:332:435:327:443:327:450:332:456:343:456:353:449:356:432]
1441,214,432,265,473,1441,0,0,89.4743,168.042,1.37044,162.534,0.827928,21.4169,134.566,36.5896,50.1437,1.37044,123.992,84.9486,160.338,24.8127,20.9191,19.7945,[260:433:252:435:247:441:227:434:224:440:217:444:215:457:217:453:224:456:242:473:257:473:265:460:265:447:260:439]
1155,65,438,110,477,1155,0,0,59.7125,150.946,1.58993,132.291,0.910677,19.1741,120.475,30.4129,48.3543,1.58993,90.2424,63.4987,138.049,32.8959,25.7941,26.6957,[109:449:94:439:84:441:85:448:67:460:68:473:74:477:95:473:108:461]
1727,170,443,220,500,1727,12,0,142.091,172.424,1.10158,183.296,0.803708,23.4461,147.316,44.678,49.2163,1.10158,108.229,75.6902,151.501,29.5499,23.9216,21.9862,[214:444:197:456:179:460:171:466:172:488:192:489:201:500:212:500:219:493:220:481:215:477:216:473:212:466]
1228,94,455,138,500,1228,13,0,103.741,127.447,1.10838,147.46,0.842421,19.7708,124.224,37.5586,41.6293,1.10838,137.652,97.2329,168.401,21.5442,19.5594,17.5672,[121:456:96:480:96:488:105:496:137:500:138:492:128:486:132:462:129:458]
1488,292,458,339,500,1488,24,0,105.66,151.561,1.19768,167.532,0.816222,21.7634,136.743,39.7729,47.635,1.19768,115.902,81.1774,155.603,29.9359,22.7867,20.1351,[294:479:293:488:300:495:318:492:323:497:314:500:337:500:339:465:333:461:320:459:312:462]
47,214,459,220,471,47,0,0,1.92655,7.40346,1.96032,27.4658,0.884833,3.86789,24.3027,5.52511,10.831,1.96032,117,83.5957,155.766,23.1774,18.611,17.9872,[217:460:215:466:218:471:220:464]
1390,431,462,500,500,1390,21,0,56.1651,382.004,2.60796,197.354,0.669678,21.0345,132.164,26.0503,67.938,2.60796,99.5669,70.5604,145.959,32.4699,24.37,23.1706,[432:472:435:483:450:489:465:488:474:476:491:489:492:500:500:498:500:485:496:478:480:464:463:466:447:463:439:465]
809,136,466,173,500,809,22,0,59.7396,81.7771,1.17,132.061,0.76349,16.0472,100.828,29.6713,34.7154,1.17,139.143,99.9827,169.953,22.391,21.9414,19.6602,[150:467:149:479:137:487:141:493:148:493:143:500:164:500:173:491:169:488:169:469]
754,338,472,371,500,754,31,0,46.9382,85.8193,1.35216,109.919,0.885559,15.4921,97.3398,26.6456,36.0293,1.35216,101.277,66.0305,144.777,27.9795,25.0083,24.9704,[369:476:362:473:349:481:341:478:340:500:370:500]
777,0,474,54,500,777,38,0,26.0486,173.051,2.57748,142.097,0.695392,15.7266,98.8133,19.5915,50.4967,2.57748,130.475,88.3526,162.955,21.045,18.0807,15.6922,[54:483:46:475:35:476:23:487:14:486:11:500:1:494:1:500:32:500:50:491]
