NumberOfPixels,BoundingBoxTopLeftX,BoundingBoxTopLeftY,BoundingBoxBottomRightX,BoundingBoxBottomRightY,PhysicalSize,NumberOfPixelsOnBorder,FeretDiameter,PrincipalMoments0,PrincipalMoments1,Elongation,Perimeter,Roundness,EquivalentSphericalRadius,EquivalentSphericalPerimeter,EquivalentEllipsoidDiameter0,EquivalentEllipsoidDiameter1,Flatness,MeanR,MeanG,MeanB,StdR,StdG,StdB,Polygon
770,441,310,470,356,770,0,0,42.9916,113.193,1.62262,118.884,0.827423,15.6556,98.3672,24.5806,39.885,1.62262,91.7766,47.839,104.781,29.8927,22.5997,24.4036,[460:311:452:323:444:326:442:336:459:354:466:356:469:354:470:339:466:333:464:314]
406,209,313,228,354,406,0,0,10.5984,111.1,3.23769,96.551,0.739795,11.3681,71.4279,12.6357,40.9106,3.23769,120.131,74.0665,129.512,30.4603,26.9812,22.6,[210:314:215:343:221:354:227:350:228:341:215:316]
335,70,321,85,351,335,0,0,13.6738,57.1877,2.04506,74.4482,0.871512,10.3264,64.8825,14.4419,29.5346,2.04506,137.412,84.6657,138.185,27.5434,30.5192,25.4085,[73:322:71:345:75:351:80:351:85:343:85:335:76:322]
404,140,326,159,354,404,0,0,22.0882,47.025,1.4591,74.1229,0.961266,11.3401,71.2518,18.776,27.396,1.4591,116.171,73.5941,128.361,41.7584,36.176,32.7064,[147:327:141:332:141:344:147:352:153:354:159:345:159:337:152:328]
225,326,328,338,354,225,0,0,8.19024,42.006,2.26468,62.5161,0.850559,8.46284,53.1736,11.2472,25.4712,2.26468,116.164,72.4756,129.978,25.6973,23.3074,19.2193,[330:329:327:332:327:343:334:354:337:352:338:335]
280,303,333,320,357,280,0,0,15.6185,33.6135,1.46702,64.4122,0.920907,9.4407,59.3177,15.5889,22.8693,1.46702,97.6357,60.0679,117.586,34.1117,32.379,28.1067,[317:334:304:342:307:355:310:357:320:346]
595,37,336,68,361,595,0,0,38.1205,59.9836,1.2544,88.9665,0.971934,13.7621,86.4696,24.5751,30.8271,1.2544,106.519,57.8151,114.096,28.832,21.6768,19.2175,[43:339:38:344:40:357:58:361:68:354:60:338]
1465,367,338,408,407,1465,0,0,68.7724,270.89,1.98468,189.714,0.715195,21.5945,135.682,30.657,60.8441,1.98468,87.1625,48.6403,106.012,30.3452,24.1857,23.2845,[376:339:370:352:370:362:375:374:368:384:378:405:382:407:399:390:407:387:408:383:399:376:391:364:388:365:388:353]
639,0,344,23,386,639,34,0,25.7924,110.508,2.0699,104.921,0.85407,14.2618,89.6098,19.8258,41.0375,2.0699,93.734,45.9468,103.847,23.678,13.7651,14.5943,[1:345:1:378:19:386:23:380:21:368:15:358]
919,435,346,461,394,919,0,0,37.8291,145.635,1.96209,119.439,0.899738,17.1034,107.464,24.4204,47.9151,1.96209,110.583,62.9021,118.785,33.4474,26.8023,24.6086,[446:347:439:349:436:356:441:390:448:394:457:388:461:368:457:357]
293,187,350,210,372,293,0,0,17.7963,33.544,1.37291,66.9985,0.905678,9.65737,60.679,16.4842,22.6313,1.37291,101.205,59.4164,114.256,34.4072,30.3129,29.2303,[196:351:188:361:201:372:206:371:210:364:209:360]
737,94,360,113,414,737,0,0,21.6215,165.453,2.76627,118.979,0.80885,15.3165,96.2362,18.418,50.949,2.76627,100.853,57.5997,113.179,40.0486,32.9487,29.0527,[101:361:95:378:95:394:101:405:111:414:112:377:107:365]
788,469,370,500,417,788,25,0,27.6644,157.262,2.38425,128.039,0.777187,15.8376,99.5103,20.5136,48.9096,2.38425,81.4937,45.4632,97.6967,45.1087,30.7302,36.2186,[479:371:477:379:470:381:470:385:486:411:500:417:500:393:492:389:487:376]
482,174,372,201,399,482,0,0,24.105,63.608,1.62443,84.6189,0.919732,12.3865,77.8267,19.4369,31.574,1.62443,72.8631,41.5622,96.0394,37.2636,28.8441,29.69,[196:374:187:373:175:392:179:399:190:398:194:390:201:385:201:380]
553,284,385,310,416,553,0,0,27.5184,71.1093,1.6075,88.0858,0.946371,13.2675,83.3619,20.9287,33.6429,1.6075,79.3237,40.6637,95.1175,34.3343,24.4323,24.1651,[291:386:285:391:288:407:297:416:303:416:308:413:310:404:299:388]
220,390,397,408,412,220,0,0,14.6327,22.3536,1.23598,55.9076,0.940471,8.36828,52.5795,15.0543,18.6068,1.23598,98.9773,63.2318,122.718,33.5453,25.1395,21.6508,[391:402:392:412:408:409:406:399:395:398]
1099,149,411,177,468,1099,0,0,39.5653,246.472,2.4959,162.955,0.721169,18.7035,117.518,23.6778,59.0972,2.4959,70.1647,38.5323,91.3221,40.055,29.1007,30.4606,[154:412:151:420:159:441:150:444:150:463:157:468:166:468:171:464:171:455:165:444:174:444:177:441:168:417:164:413]
637,358,416,391,451,637,0,0,22.7779,119.311,2.28867,105.056,0.851639,14.2395,89.4694,18.8249,43.0841,2.28867,108.816,64.4615,122.799,28.1902,21.2814,18.0599,[359:418:364:439:376:449:390:450:391:446:371:418]
1518,463,423,500,500,1518,62,0,79.5702,290.519,1.91079,230.699,0.598681,21.9817,138.115,31.8042,60.7711,1.91079,81.8755,46.1416,102.314,32.3894,24.3618,25.5077,[486:424:480:430:479:437:466:438:464:445:472:467:480:465:482:456:489:460:483:471:487:480:498:488:497:500:500:500:500:464:494:459:500:458:500:437]
762,211,424,243,466,762,0,0,25.7887,155.894,2.45867,115.877,0.844472,15.5741,97.8549,19.8647,48.8408,2.45867,83.7297,47.0341,103.373,34.6553,25.6818,24.8953,[218:425:212:434:215:446:232:466:243:466:243:455:237:450:230:430:226:426]
1905,40,429,96,486,1905,0,0,146.5,260.107,1.33247,262.821,0.588697,24.6248,154.722,42.6652,56.8501,1.33247,93.2315,44.6693,100.212,29.4214,18.1701,19.2861,[45:431:44:442:50:450:41:447:43:485:46:486:68:473:67:467:58:459:67:459:71:453:84:465:95:464:96:453:93:447:79:435:69:430:63:438:54:431]
476,351,445,371,476,476,0,0,23.1892,63.0129,1.64844,81.7073,0.946558,12.3092,77.3408,19.1744,31.6078,1.64844,79.5987,43.0273,99.9433,36.2406,25.4077,21.8649,[357:446:352:455:352:467:356:474:365:476:371:472:370:460:364:449]
354,441,449,462,474,354,0,0,15.9527,51.8526,1.80288,72.7821,0.916393,10.6152,66.697,15.8115,28.5063,1.80288,114.282,66.0198,124.421,28.9146,22.3303,17.5812,[443:451:442:464:456:474:461:473:459:460:453:451]
701,301,457,334,490,701,0,0,29.606,106.774,1.89908,104.04,0.902117,14.9377,93.8564,21.6792,41.1705,1.89908,95.9743,48.913,104.118,32.4787,26.0151,24.6544,[304:459:302:467:307:481:320:490:332:490:334:485:326:469:318:462:309:458]
614,388,468,412,499,614,0,0,37.2928,64.5074,1.3152,88.7364,0.98989,13.9801,87.8394,24.3805,32.0653,1.3152,65.9805,34.272,87.4007,34.9039,24.7281,25.7984,[397:469:389:478:390:495:402:499:411:493:412:480:406:470]
439,340,473,362,500,439,17,0,27.097,48.3118,1.33526,79.5812,0.933312,11.8211,74.2741,20.4599,27.3193,1.33526,78.8952,40.1116,94.6651,35.055,26.3889,27.2344,[350:474:342:484:341:491:345:495:345:500:361:500:360:484:356:476]
323,274,478,297,498,323,0,0,20.7596,32.2585,1.24656,65.4277,0.973744,10.1397,63.7098,18.1635,22.6419,1.24656,76.1424,45.5511,101.399,39.6677,30.1074,27.7971,[296:484:285:479:277:484:275:491:279:497:286:498:295:491]
419,49,480,75,500,419,23,0,27.6152,43.9417,1.26143,76.6696,0.94643,11.5487,72.5625,20.5651,25.9415,1.26143,82.2792,41.1146,96.5943,37.2331,24.0038,25.1688,[51:485:51:500:74:499:75:496:67:482:59:481]
422,205,484,242,500,422,36,0,15.047,87.045,2.40518,89.3871,0.814679,11.5899,72.8218,14.9464,35.9488,2.40518,78.628,39.1019,92.6019,35.198,25.1363,24.8974,[206:491:207:500:242:500:233:490:219:485:212:486]
201,254,488,276,500,201,22,0,10.482,27.7665,1.62757,56.693,0.886489,7.99877,50.2577,12.5396,20.409,1.62757,91.4776,44.1592,98.8756,34.7709,19.426,16.7147,[255:500:276:500:272:490:264:489]
123,153,490,169,500,123,16,0,7.20155,15.1682,1.45129,43.1901,0.910276,6.25717,39.3149,10.388,15.0759,1.45129,103.301,57.2846,110.821,30.5236,25.2082,24.4378,[154:498:169:500:164:491:158:492]
