NumberOfPixels,BoundingBoxTopLeftX,BoundingBoxTopLeftY,BoundingBoxBottomRightX,BoundingBoxBottomRightY,PhysicalSize,NumberOfPixelsOnBorder,FeretDiameter,PrincipalMoments0,PrincipalMoments1,Elongation,Perimeter,Roundness,EquivalentSphericalRadius,EquivalentSphericalPerimeter,EquivalentEllipsoidDiameter0,EquivalentEllipsoidDiameter1,Flatness,MeanR,MeanG,MeanB,StdR,StdG,StdB,Polygon
469,379,344,404,376,469,0,0,36.5886,76.2773,1.44386,108.388,0.70829,12.2183,76.77,20.3366,29.3632,1.44386,83.064,57.1983,133.373,26.2398,23.4548,26.7283,[401:345:380:351:381:365:389:375:400:375:404:372:404:369:390:364:400:352]
122,453,349,466,361,122,0,0,8.88961,10.9076,1.1077,39.6279,0.98806,6.23168,39.1548,11.842,13.1174,1.1077,85.0656,54.0082,134.893,21.5957,16.7799,19.4998,[456:350:456:359:462:361:466:352]
1505,147,358,191,406,1505,0,0,78.3837,184.966,1.53615,143.343,0.959395,21.8874,137.522,35.3189,54.255,1.53615,85.1143,58.7262,134.233,35.7971,27.9379,27.5976,[185:360:170:360:153:372:148:392:156:405:170:405:189:383:191:367]
918,413,367,451,402,918,0,0,52.0246,103.572,1.41097,112.315,0.95629,17.0941,107.405,28.7818,40.6102,1.41097,94.5109,65.8856,142.314,23.9166,18.5572,18.3727,[422:369:416:375:415:388:424:397:438:402:445:401:451:393:447:380:432:369]
95,314,369,333,378,95,0,0,2.79438,23.1048,2.87547,43.0948,0.801755,5.49904,34.5515,6.48579,18.6497,2.87547,92.1684,68.2526,145.295,17.6883,13.6119,13.5358,[333:373:325:370:315:376:318:378]
60,0,395,5,410,60,15,0,1.73521,14.202,2.86087,33.4795,0.820166,4.37019,27.4587,5.16751,14.7836,2.86087,40.6333,22.8,81.4833,20.7203,12.9393,21.4231,[3:396:1:410:5:404]
76,138,407,153,414,76,0,0,2.64792,14.0673,2.3049,35.0503,0.881698,4.91849,30.9038,6.47941,14.9344,2.3049,80.8026,57.3026,136.895,19.4706,14.2561,13.0803,[139:410:147:414:153:412:148:408]
192,374,411,398,424,192,0,0,6.13673,41.4709,2.59958,59.8346,0.820925,7.81764,49.1197,9.69738,25.2091,2.59958,75.5677,52.4479,125.344,23.1203,21.8784,22.7863,[398:414:383:414:375:423:391:422]
281,284,412,309,427,281,0,0,12.1827,42.2169,1.86154,64.1822,0.925856,9.45754,59.4235,13.8635,25.8074,1.86154,84.5338,55.3025,134.851,16.273,13.9219,16.6684,[285:415:286:422:293:427:305:426:309:422:302:415]
224,131,421,154,440,224,0,0,10.8729,42.5013,1.97709,66.3083,0.80013,8.44402,53.0553,12.0106,23.7461,1.97709,90.7812,69.5312,140.509,28.6966,26.2811,27.4618,[133:426:133:432:139:439:150:440:154:437:153:434:146:434:142:430:141:423]
130,394,423,409,436,130,0,0,6.36198,17.6911,1.66756,43.6502,0.925956,6.43275,40.4182,9.96291,16.6137,1.66756,86.1692,58.9077,136.692,15.0732,10.9013,13.0301,[409:427:404:424:398:426:395:435:407:432]
596,14,434,39,466,596,0,0,35.4042,66.4795,1.3703,90.3072,0.958309,13.7736,86.5422,23.5326,32.2468,1.3703,74.0419,50.9564,127.889,28.4004,22.5017,24.4186,[34:435:24:438:15:454:15:459:24:466:35:464:39:458]
337,81,438,109,462,337,0,0,29.2417,68.077,1.52581,108.848,0.597861,10.3571,65.0759,16.7695,25.587,1.52581,67.8131,47.1573,121.769,22.2227,16.9535,20.8709,[87:440:82:451:83:458:88:458:89:454:85:447:91:445:96:449:99:460:104:462:109:457:108:451:96:440]
160,293,439,311,452,160,0,0,8.76883,19.6058,1.49528,47.6725,0.940583,7.1365,44.8399,11.6722,17.4532,1.49528,77.5,46.8062,124.037,21.5815,18.3496,25.3458,[294:446:303:452:311:450:309:444:303:440]
62,54,445,62,455,62,0,0,3.79229,6.414,1.30051,28.0212,0.996126,4.44243,27.9126,7.79102,10.1323,1.30051,68.3387,36.5968,112.597,11.7582,10.2744,18.6526,[57:446:55:453:59:455:62:450]
87,66,456,76,467,87,0,0,6.11567,7.82884,1.13143,32.5988,1.01429,5.26241,33.0647,9.89467,11.1951,1.13143,64.0805,44.931,119.69,14.2128,16.4769,21.7215,[70:457:67:465:72:467:76:460]
144,189,460,204,476,144,0,0,5.71588,23.4701,2.02636,46.5618,0.913602,6.77028,42.5389,9.51215,19.275,2.02636,81.9028,53.6597,133.736,22.3689,16.0996,18.3965,[203:461:199:461:191:469:191:475:196:475:204:468]
114,299,464,312,478,114,0,0,6.44741,13.3821,1.44069,40.088,0.944154,6.0239,37.8493,10.0374,14.4608,1.44069,82.1579,59.2368,134.693,19.0303,16.7705,14.4636,[310:465:300:473:305:478:311:473]
342,474,465,500,491,342,6,0,11.2343,70.3625,2.50264,78.0498,0.839935,10.4337,65.5568,13.1907,33.0116,2.50264,68.462,50.0439,125.509,23.3387,17.8403,18.4745,[479:466:475:472:476:477:494:491:500:490:500:485:493:475]
33,79,470,87,475,33,0,0,1.68452,4.13182,1.56615,20.762,0.980827,3.24102,20.3639,5.1796,8.112,1.56615,49.6061,35.3636,102.394,10.5312,8.22715,11.5311,[80:473:87:474:85:471]
233,450,473,469,489,233,0,0,14.0223,24.6223,1.32512,54.7016,0.989197,8.61198,54.1107,14.9625,19.8272,1.32512,83.1502,55.3519,135.043,19.8915,15.1194,16.3155,[468:477:464:474:456:475:451:487:462:489:468:483]
402,347,478,371,500,402,21,0,31.3103,36.4424,1.07885,76.1143,0.933796,11.312,71.0752,21.7815,23.4989,1.07885,87.699,54.8557,135.619,18.3287,16.2884,19.6089,[354:480:348:500:368:500:370:486:358:479]
83,201,486,210,500,83,3,0,3.35186,13.9197,2.03785,36.391,0.887461,5.14001,32.2956,7.20125,14.6751,2.03785,82.5783,52.0482,131.072,16.5698,17.0442,20.7479,[205:487:202:491:210:500:209:489]
